clause_id,source_doc,domain,raw_text,clean_text,word_count,token_count,pattern_label,risk_label,risk_score,modal_score,consequence_score,conditional_score,has_negation,obligation_count,penalty_flag
C03293,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"The parties shall take appropriate security measures to protect customer nonpublic personal information (""NPI""), as defined in the Gramm-Leach-Bliley Act of 1999, Title V, and its implementing regulations, against accidental or unlawful destruction and unauthorized access, tampering, and copying during storage in either party's computing or paper environment",party shall appropriate security measure protect customer nonpublic personal information npi define gramm leach bliley act 1999 title implement regulation accidental unlawful destruction unauthorized access tamper copy storage party computing paper environment,48,32,spacy_sentence,High,0.65,0.9,0.85,0.0,0,1,1
C03294,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(cc) Subsequent to the date the Registration Statement is declared effective by the Commission and prior to the Closing Date, except as otherwise may be indicated or contemplated therein or set forth in an amendment or supplement thereto, neither the Company nor the Bank will have: (i) issued any securities or incurred any liability or obligation, direct or contingent, for borrowed money, except",cc subsequent date registration statement declare effective commission prior closing date except may indicate contemplate set forth amendment supplement thereto company bank will issue security incur liability obligation direct contingent borrow money except,63,33,spacy_sentence,Critical,0.7625,0.8,0.45,0.0,0,1,0
C03295,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY_AGREEMENT,legal,CUTANEA shall consult with Supplier regarding the response to any inquiry or observation from a Governmental or Regulatory Authority relating to a Product,cutanea shall consult supplier response inquiry observation governmental regulatory authority relate product,23,12,spacy_sentence,Low,0.0338,0.9,0.0,0.0,0,1,0
C03296,AzulSa_20170303_F-1A_EX-10.3_9943903_EX-10.3_Maint,legal,"means any equipment that can be replaced on line by the Company's technicians and listed into Exhibit 6 (""LRUs covered by repair and standard exchange Services"")",mean equipment replace line company technician list exhibit lru cover repair standard exchange service,26,14,paragraph,Low,0.0112,0.3,0.0,0.0,0,0,0
C03297,BIOCEPTINC_08_19_2013-EX-10-COLLABORATION_AGREEMEN,legal,"Upon the terms and conditions set forth in this Agreement, Biocept hereby grants Life Technologies during the Term the non-exclusive right, as further defined in Section 2.3, to promote the Tests in the Territory and to perform the Professional Component of the Tests sold by the parties in the Territory, in accordance with the terms of this Agreement",term condition set forth agreement biocept grant life technology term non exclusive right define section promote test territory perform professional component test sell party territory accordance term agreement,58,28,spacy_sentence,Medium,0.425,0.0,0.85,0.0,0,0,1
C03298,AimmuneTherapeuticsInc_20200205_8-K_EX-10.3_119671,legal,"1.23 ""Cover"" or ""Covering"" means, with respect to a particular subject matter at issue and a relevant Patent, that the manufacture, use, sale, offer for sale or importation of such subject matter would, but for the existence of this Agreement, infringe one or more claims in such Patents (or in the case of a Patent application, would infringe if such application were to issue)",23 cover covering mean respect particular subject matter issue relevant patent manufacture use sale offer sale importation subject matter existence agreement infringe claim patent case patent application infringe application issue,64,30,spacy_sentence,High,0.6375,0.0,0.0,0.0,0,0,0
C03299,ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STR,legal,"""Affiliates"" means any individual, company, partnership or other entity which directly or indirectly, at present or in the future, controls, is controlled by or is under common control of a Party, and ""control"" will mean direct or indirect beneficial ownership of at least fifty per cent (50%) of the voting share capital in such company or other business entity, or to hold the effective power to appoint or dismiss members of the management",affiliate mean individual company partnership entity directly indirectly present future control control common control party control will mean direct indirect beneficial ownership cent 50 voting share capital company business entity hold effective power appoint dismiss member management,73,37,spacy_sentence,Critical,0.75,0.8,0.0,0.0,0,1,0
C03300,oxford_plagiarism,academic,If you are suspected of plagiarism your College Secretary/Academic Administrator and subject tutor will support you through the process and arrange for a member of Congregation to accompany you to all hearings,suspect plagiarism college secretary academic administrator subject tutor will support process arrange member congregation accompany hearing,32,16,spacy_sentence,Low,0.03,0.8,0.0,0.0,0,1,0
C03301,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Sup",legal,Each Module shall be subject to all of the terms and conditions of this Agreement in addition to the specific details set forth in the Module,module shall subject term condition agreement addition specific detail set forth module,26,12,spacy_sentence,Medium,0.325,0.9,0.0,0.0,0,1,0
C03302,"BELLICUMPHARMACEUTICALS,INC_05_07_2019-EX-10.1-Sup",legal,"""Rejected Products"" shall have the meaning set forth in Section 7.2",reject product shall meaning set forth section,11,7,paragraph,Low,0.0338,0.9,0.0,0.0,0,1,0
C03303,ATHENSBANCSHARESCORP_11_02_2009-EX-1.2-AGENCY_AGRE,legal,"(ee) The records used by the Company and the Bank to determine the identities of Eligible Account Holders, Supplemental Eligible Account Holders and Other Members are accurate and complete in all material respects",ee record company bank determine identity eligible account holder supplemental eligible account holder member accurate complete material respect,33,18,paragraph,Medium,0.45,0.0,0.0,0.0,0,0,0
C03304,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will not sell or lease Products at any location other than within Your Exclusive Territory, engage in mail order sales of Products or supply Products to others for resale or lease at any other location",will not sell lease product location exclusive territory engage mail order sale product supply product resale lease location,36,18,spacy_sentence,Low,0.03,0.8,0.0,0.0,0,1,0
C03305,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING,legal,"Unless otherwise specified in this Agreement, all accounting terms used in this Agreement shall be interpreted, all accounting determinations under this Agreement shall be made, and all financial statements required to be delivered by any person pursuant to this Agreement shall be prepared, in accordance with U.S. generally accepted accounting principles, as in effect from time to time and as applied on a consistent basis",unless specify agreement accounting term agreement shall interpret accounting determination agreement shall financial statement required deliver person pursuant agreement shall prepare accordance generally accept accounting principle effect time time apply consistent basis,65,32,spacy_sentence,Critical,0.8666,0.9,1.0,0.5,0,4,1
C03306,hr_maternity_paternity_policy,hr,Paternity Leave Eligible employees are entitled to 2 weeks of paid paternity leave to be taken within 56 days of the child's birth. Requests for paternity leave must not be refused where the employee meets eligibility criteria,paternity leave eligible employee entitle week pay paternity leave take 56 day child birth request paternity leave must not refuse employee meet eligibility criterion,37,24,numbered_clause,High,0.5588,0.9,0.0,0.85,1,1,0
C03307,hr_communication_policy,hr,"Email Use Company email accounts must be used for business purposes only. Personal use is permitted on a minimal basis but must not involve inappropriate, illegal, or offensive content. The company reserves the right to monitor email accounts on company systems",email use company email account must business purpose only personal use permit minimal basis must not involve inappropriate illegal offensive content company reserve right monitor email account company system,41,29,numbered_clause,High,0.5791,0.9,0.0,0.85,1,2,0
C03308,sydney_misconduct,academic,"Behaving with academic integrity also means that you must acknowledge where other people, technologies or tools have contributed to your work in some way",behave academic integrity mean must acknowledge people technology tool contribute work way,24,12,spacy_sentence,Medium,0.3,0.9,0.0,0.0,0,1,0
C03309,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2,legal,"""Issuer-Represented Free Writing Prospectus"" means any ""issuer free writing prospectus,"" as defined in Rule 433(h) of the Securities Act Regulations, relating to the offered Securities. The term does not include any writing exempted from the definition of prospectus pursuant to clause (a) of Section 2(a)(10) of the 1933 Act, without regard to Rule 172 or Rule 173 of the Securities Act Regulations",issuer represent free writing prospectus mean issuer free writing prospectus define rule 433 security act regulation relate offer security term not include writing exempt definition prospectus pursuant clause section 10 1933 act without regard rule 172 rule 173 security act regulation,62,41,numbered_clause,Medium,0.425,0.0,0.85,0.0,0,0,1
